,level_0,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,Organization Name,Discipline / Field,Category,City,State,Project Description,Fiscal Year,Grant Amount,grant_length,7,1,2,3,4,5,6,LDA_label,bart_label_1,bart_label_2,bart_label_3,bart_score_1,bart_score_2,bart_score_3,lda_topic_6,lda_topic_1,lda_topic_2,lda_topic_3,lda_topic_4,lda_topic_5,LDA_label_6_topics,10k_bin,decile,lemma_list
528,528,528,1252,1252,1253,"Madison Symphony Orchestra, Inc.",Music,Art Works,MADISON,WI,"To support HeartStrings, a music therapy-informed community engagement project. The orchestra's Rhapsodie String Quartet, with the training and participation of certified therapists, will offer residency programs and perform interactive recitals for underserved and special needs communities. Locations will include healthcare facilities, retirement communities, and state-run institutions throughout Dane County, Wisconsin.",2017,16000.0,303 days,0.0027385132852941,0.0199222341179847,0.1369684487581253,0.6635578870773315,0.1396264731884002,0.0062910132110118,0.0308954212814569,3,community outreach,chamber music,concert series,0.5466792583465576,0.16278791427612305,0.12893810868263245,0.0052794930525124,0.3753548562526703,0.0481126643717289,0.0026435824111104,0.3737353086471557,0.194874107837677,lda_topic_1,"(10000, 20000]","(2502.65, 17385.0]","['support', 'heartstring', 'music', 'therapy', 'inform', 'community', 'engagement', 'project', 'orchestra', 'rhapsodie', 'string', 'quartet', 'training', 'participation', 'certify', 'therapist', 'offer', 'residency', 'program', 'perform', 'interactive', 'recital', 'underserved', 'special', 'need', 'community', 'location', 'include', 'healthcare', 'facility', 'retirement', 'community', 'state', 'run', 'institution', 'dane', 'county', 'wisconsin']"
529,529,529,1253,1253,1254,"Madison Symphony Orchestra, Inc.",Music,Art Works,MADISON,WI,"To support HeartStrings, a music therapy-informed community engagement project. The orchestra's Rhapsodie String Quartet, with the training and participation of certified therapists, will offer residency programs and perform interactive recitals for underserved and special-needs communities. Locations will include healthcare facilities, retirement communities, and state-run institutions throughout Dane County, Wisconsin.",2016,20000.0,303 days,0.0027385132852941,0.0199221838265657,0.1369660943746566,0.6635602712631226,0.1396265178918838,0.0062910127453505,0.0308954250067472,3,community outreach,chamber music,concert series,0.5495259761810303,0.18108074367046356,0.1249847412109375,0.0052794925868511,0.3753623962402344,0.0481144152581691,0.0026435819454491,0.3737355768680572,0.1948645114898681,lda_topic_1,"(10000, 20000]","(17385.0, 32120.0]","['support', 'heartstring', 'music', 'therapy', 'inform', 'community', 'engagement', 'project', 'orchestra', 'rhapsodie', 'string', 'quartet', 'training', 'participation', 'certify', 'therapist', 'offer', 'residency', 'program', 'perform', 'interactive', 'recital', 'underserved', 'special', 'need', 'community', 'location', 'include', 'healthcare', 'facility', 'retirement', 'community', 'state', 'run', 'institution', 'dane', 'county', 'wisconsin']"
530,530,530,1254,1254,1255,"Madison Symphony Orchestra, Inc.",Music,Art Works,MADISON,WI,"To support HeartStrings, a community outreach project. With the training and participation of certified therapists, the orchestra's Rhapsodie String Quartet will offer residency programs and perform interactive recitals for underserved and special-needs communities.",2015,20000.0,334 days,0.0043935123831033,0.0321925468742847,0.1687691807746887,0.6843410730361938,0.0884007215499877,0.0101274065673351,0.0117755653336644,3,community outreach,chamber music,concert series,0.6346152424812317,0.22815129160881042,0.07011348009109497,0.0087786959484219,0.4060292541980743,0.081334039568901,0.0043790759518742,0.3003533780574798,0.1991255432367324,lda_topic_1,"(10000, 20000]","(17385.0, 32120.0]","['support', 'heartstring', 'community', 'project', 'training', 'participation', 'certify', 'therapist', 'orchestra', 'rhapsodie', 'string', 'quartet', 'offer', 'residency', 'program', 'perform', 'interactive', 'recital', 'underserved', 'special', 'need', 'community']"
531,531,531,1255,1255,1256,"Madison Symphony Orchestra, Inc.",Music,Art Works,MADISON,WI,"To support HeartStrings, a community outreach project featuring the orchestra's Rhapsodie String Quartet. The quartet, with training and participation of certified therapists, will offer as many as 90 residency programs and perform interactive recitals for underserved and special-needs communities. Each session will reach as many as 25 participants for a total of more than 3,000 children and adults with special needs.",2014,15000.0,333 days,0.0028019654564559,0.12576824426651,0.1393892765045166,0.598061203956604,0.0958516299724578,0.0064387945458292,0.0316888652741909,3,community outreach,chamber music,concert series,0.6787015795707703,0.1427537053823471,0.10445292294025421,0.0054536913521587,0.4497027099132538,0.059793833643198,0.0304783321917057,0.3052341043949127,0.1493373364210128,lda_topic_1,"(10000, 20000]","(2502.65, 17385.0]","['support', 'heartstring', 'community', 'project', 'feature', 'orchestra', 'rhapsodie', 'string', 'quartet', 'quartet', 'training', 'participation', 'certify', 'therapist', 'offer', 'as', 'many', 'residency', 'program', 'perform', 'interactive', 'recital', 'underserved', 'special', 'need', 'community', 'session', 'reach', 'as', 'many', 'participant', 'total', 'more', 'child', 'adult', 'special', 'need']"
532,532,532,1256,1256,1257,"Madison Symphony Orchestra, Inc.",Music,Art Works,MADISON,WI,"To support HeartStrings, an outreach project by an ensemble of the orchestra's string musicians. The Rhapsodie String Quartet, with training and participation of certified therapists, will offer up to 90 residency programs and perform interactive recitals for underserved and special-needs communities.",2013,15000.0,333 days,0.0040837991982698,0.029699245467782,0.1889120936393737,0.6354901790618896,0.1214527785778045,0.0094164554029703,0.010945457033813,3,community outreach,chamber music,concert series,0.7916229367256165,0.08735477179288864,0.05080883204936981,0.0081602521240711,0.4776181280612945,0.0712852403521537,0.0040466128848493,0.2191318273544311,0.2197579443454742,lda_topic_1,"(10000, 20000]","(2502.65, 17385.0]","['support', 'heartstring', 'outreach', 'project', 'ensemble', 'orchestra', 'string', 'musician', 'string', 'quartet', 'training', 'participation', 'certify', 'therapist', 'offer', 'residency', 'program', 'perform', 'interactive', 'recital', 'underserved', 'special', 'need', 'community']"
533,533,533,1267,1267,1268,Manassas Symphony Orchestra Inc,Challenge America,Challenge America,Manassas,VA,To support the world premiere of a piano concerto composed by Jonathan Kolm and performed by Dmitri Shteinberg. The concert will also feature pieces by Carl Maria von Weber and Dmitri Shostakovich. The project will provide transportation and tickets for low-income and at-risk youth in the Youth for Tomorrow program and their families to attend the concert.,2015,10000.0,333 days,0.0038158835377544,0.1859456449747085,0.3945469558238983,0.34619140625,0.0175889823585748,0.0088093811646103,0.0431017540395259,2,community outreach,student education,concert series,0.48262450098991394,0.13425691425800323,0.08631443977355957,0.1127979382872581,0.4838538765907287,0.2192071080207824,0.0423563122749328,0.0037445211783051,0.1380402743816375,lda_topic_1,"(0, 10000]","(2502.65, 17385.0]","['support', 'world', 'premiere', 'piano', 'concerto', 'compose', 'perform', 'concert', 'also', 'feature', 'piece', 'shostakovich', 'project', 'provide', 'transportation', 'ticket', 'low', 'income', 'risk', 'youth', 'youth', 'tomorrow', 'program', 'family', 'attend', 'concert']"
534,534,534,1268,1268,1269,Mankato Symphony Orchestra Association Inc.,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",MANKATO,MN,To support personnel costs in response to the COVID-19 pandemic.,2020,50000.0,729 days,0.565299928188324,0.0750776156783104,0.1473110020160675,0.1056966260075569,0.0511973947286605,0.0255030319094657,0.0299144405871629,7,covid relief,composer commission,operations jobs,0.20466695725917816,0.18731972575187683,0.1337805539369583,0.0253871083259582,0.0567812174558639,0.0637884363532066,0.7256592512130737,0.0127105396240949,0.1156734451651573,lda_topic_3,"(40000, 50000]","(46855.0, 61590.0]","['support', 'personnel', 'cost', 'response', 'covid', 'pandemic']"
535,535,535,1269,1269,1270,Mankato Symphony Orchestra Association Inc.,Challenge America,Challenge America,MANKATO,MN,To support an orchestral concert featuring guest cellist Silver Ainomae. Audience members will be seated on the stage among the players during the performance. The guest artist will talk to the audience about the music during the performance and the audience will have the opportunity to ask questions or share their thoughts about the experience.,2018,10000.0,119 days,0.0039588348008692,0.0330341756343841,0.4044506251811981,0.188376322388649,0.1745525747537613,0.0095838271081447,0.1860436052083969,2,concert series,community outreach,covid relief,0.3585168421268463,0.14416450262069702,0.1242668628692627,0.007871531881392,0.167328804731369,0.0213621594011783,0.0038993312045931,0.0038812272250652,0.7956569194793701,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'orchestral', 'concert', 'feature', 'guest', 'cellist', 'audience', 'member', 'seat', 'stage', 'player', 'performance', 'guest', 'artist', 'talk', 'audience', 'music', 'performance', 'audience', 'opportunity', 'ask', 'question', 'share', 'thought', 'experience']"
536,536,536,1270,1270,1271,Mankato Symphony Orchestra Association Inc.,Challenge America,Challenge America,MANKATO,MN,"To support a performance of ""Sephardic Journeys"" by composer/violinist Ittai Shapira. Performed by the Mankato Symphony Orchestra and featuring Shapira and cellist Tony Ross as soloists, the concert is intended to serve a growing immigrant community in Mankato, Minnesota, and facilitate understanding between the rapidly diversifying population. Supplementary activities will include visits to local schools, a panel discussion on music and the immigrant experience, and outreach work by the guest artists and symphony staff and musicians to bring awareness of the performance to rural and nontraditional communities.",2017,10000.0,545 days,0.0024606834631413,0.0434850677847862,0.4321029186248779,0.148695170879364,0.243333414196968,0.1233215779066085,0.0066011836752295,2,community outreach,cultural diversity,concert series,0.5732260942459106,0.1714862734079361,0.06464726477861404,0.2541454434394836,0.1191113293170929,0.1750327944755554,0.0023520106915384,0.0023410965222865,0.4470172822475433,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'performance', 'sephardic', 'journey', 'violinist', 'perform', 'feature', 'soloist', 'concert', 'intend', 'serve', 'grow', 'immigrant', 'community', 'facilitate', 'understanding', 'rapidly', 'diversify', 'population', 'supplementary', 'activity', 'include', 'visit', 'local', 'school', 'panel', 'discussion', 'music', 'immigrant', 'experience', 'outreach', 'work', 'guest', 'artist', 'symphony', 'staff', 'musician', 'bring', 'awareness', 'performance', 'rural', 'nontraditional', 'community']"
537,537,537,1271,1271,1272,Mankato Symphony Orchestra Association Inc.,Challenge America,Challenge America,MANKATO,MN,"To support Cancion de las Americas, a concert featuring percussionist and vocalist Estaire Godinez. Intended to serve the Hispanic and Latino community, bilingual narration will enhance the performance.",2014,10000.0,150 days,0.0060210027731955,0.1128048002719879,0.2897867262363434,0.0679061934351921,0.1471276879310608,0.1164941564202308,0.2598594427108764,2,community outreach,concert series,cultural diversity,0.46928146481513977,0.22393131256103516,0.11198331415653229,0.1519960016012191,0.0284461490809917,0.1081204786896705,0.2686364948749542,0.0061194887384772,0.4366813898086548,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'cancion', 'feature', 'percussionist', 'vocalist', 'estaire', 'intend', 'serve', 'hispanic', 'latino', 'community', 'bilingual', 'narration', 'enhance', 'performance']"
538,538,538,1272,1272,1273,Mankato Symphony Orchestra Association Inc.,Challenge America,Challenge America,MANKATO,MN,"To support ""Deconstructing Don Quixote,"" featuring violist Sam Bergman and cellist Sebastian Baverstam. The two-part performance will include an educational discussion for the audience about the narrative, character development, and musical composition of Richard Strauss' Don Quixote.",2013,10000.0,89 days,0.0058291195891797,0.1171031519770622,0.4326272904872894,0.1400881856679916,0.0854252353310585,0.0829034745693206,0.1360235661268234,2,concert series,community outreach,covid relief,0.3734508454799652,0.15729951858520508,0.0740189477801323,0.0116064837202429,0.0302223563194274,0.5554395914077759,0.005815090611577,0.0057928175665438,0.3911237120628357,lda_topic_2,"(0, 10000]","(2502.65, 17385.0]","['support', 'deconstruct', 'feature', 'cellist', 'baverstam', 'part', 'performance', 'include', 'educational', 'discussion', 'audience', 'narrative', 'character', 'development', 'musical', 'composition']"
539,539,539,1282,1282,1283,Mercury Chamber Orchestra,Music,Grants for Arts Projects,Houston,TX,To support general operating costs in response to the COVID-19 pandemic.,2021,15000.0,456 days,0.6064924001693726,0.0681835860013961,0.1321102082729339,0.0959785208106041,0.0466853789985179,0.023263081908226,0.0272868424654006,7,covid relief,operations jobs,composer commission,0.24531637132167816,0.20162458717823029,0.15955397486686707,0.0226679015904665,0.0506199747323989,0.0567899942398071,0.7558014988899231,0.0113508990034461,0.1027697473764419,lda_topic_3,"(10000, 20000]","(2502.65, 17385.0]","['support', 'general', 'operating', 'cost', 'response', 'covid', 'pandemic']"
540,540,540,1283,1283,1284,Mercury Chamber Orchestra,Music,Art Works,Houston,TX,"To support a period instrument performance project. The chamber orchestra, with Artistic Director Antoine Plante and guest artist tenor Nicholas Phan, will perform a multimedia concert of Franz Schubert's Die Winterreise arranged for the Mercury orchestra and tenor at the Wortham Center's Cullen Theater in downtown Houston. Video projections will enhance the live performance experience.",2019,10000.0,365 days,0.0030299227219074,0.1720309555530548,0.4259537756443023,0.1245955675840377,0.0563800185918808,0.007053698413074,0.2109560519456863,2,chamber music,covid relief,cultural diversity,0.594092845916748,0.07432865351438522,0.06898372620344162,0.5071281790733337,0.0787312313914299,0.0528018176555633,0.0029337452724575,0.0029203628655523,0.3554846346378326,lda_topic_6,"(0, 10000]","(2502.65, 17385.0]","['support', 'period', 'instrument', 'performance', 'project', 'artistic', 'director', 'plante', 'guest', 'artist', 'tenor', 'nichola', 'phan', 'perform', 'multimedia', 'concert', 'franz', 'schubert', 'die', 'winterreise', 'arrange', 'mercury', 'orchestra', 'tenor', 'center', 'cullen', 'theater', 'downtown', 'video', 'projection', 'enhance', 'live', 'performance', 'experience']"
541,541,541,1284,1284,1285,Mercury Chamber Orchestra,Music,Art Works,Houston,TX,"To support Mercury's period instrument performance project. The chamber orchestra will present a multimedia concert of composer Franz Schubert's Die schöne Müllerin arranged for the Mercury orchestra and tenor. It will be set for string orchestra and wind quintet to highlight the expressiveness and lyricism of the composer's setting and Müller's poetry and will include video materials projected during the performance that will include artwork, photographs, and primary source texts relating to the work. Artistic Director Antoine Plante will conduct the concert of Schubert's song cycle featuring guest artist tenor Nicholas Phan with the ensemble at the Wortham Center's Cullen Theater in downtown Houston.",2018,10000.0,364 days,0.0018158602761104,0.3060504794120788,0.3117344379425049,0.1215441524982452,0.0497083961963653,0.0042150793597102,0.2049316018819809,2,chamber music,concert series,composer commission,0.6945026516914368,0.09818281978368759,0.08164971321821213,0.3938896059989929,0.1176204681396484,0.1088673174381256,0.0017107018502429,0.0187151078134775,0.3591968119144439,lda_topic_6,"(0, 10000]","(2502.65, 17385.0]","['support', 'mercurys', 'period', 'instrument', 'performance', 'project', 'present', 'multimedia', 'concert', 'composer', 'franz', 'schubert', 'die', 'schone', 'mullerin', 'arrange', 'mercury', 'orchestra', 'tenor', 'set', 'string', 'wind', 'quintet', 'highlight', 'expressiveness', 'lyricism', 'composer', 'set', 'muller', 'poetry', 'include', 'video', 'material', 'project', 'performance', 'include', 'artwork', 'photograph', 'primary', 'source', 'text', 'relate', 'work', 'artistic', 'director', 'plante', 'conduct', 'concert', 'schubert', 'song', 'cycle', 'feature', 'guest', 'artist', 'tenor', 'ensemble', 'center', 'cullen', 'theater', 'downtown']"
542,542,542,1285,1285,1286,Mercury Chamber Orchestra,Music,Art Works,Houston,TX,"To support a performance project by the Mercury Chamber Orchestra. The chamber orchestra will present a multimedia project featuring the music of a circle of Romantic-era composers Clara Wieck Schumann, Robert Schumann, Friedrich Wieck (Clara Schumann's father), and friend and colleague Johannes Brahms. The programming will weave spoken word and projected visuals with the performances of their music works. The project will explore the lives and relationships of the artists and will be expanded by historical photographs and personal correspondence.",2017,10000.0,394 days,0.0029512795154005,0.1753347665071487,0.1822035014629364,0.0724708437919616,0.1713753342628479,0.257215142250061,0.1384491324424743,5,chamber music,community outreach,composer commission,0.6413236260414124,0.08394511044025421,0.06103890761733055,0.005738653242588,0.0912352949380874,0.2434959262609481,0.0605966299772262,0.2687693536281585,0.3301641941070556,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'performance', 'project', 'mercury', 'present', 'multimedia', 'project', 'feature', 'music', 'circle', 'romantic', 'era', 'composer', 'friend', 'colleague', 'brahm', 'programming', 'weave', 'speak', 'word', 'project', 'visual', 'performance', 'music', 'work', 'project', 'explore', 'life', 'relationship', 'artist', 'expand', 'historical', 'photograph', 'personal', 'correspondence']"
543,543,543,1286,1286,1287,Mercury Chamber Orchestra,Music,Art Works,Houston,TX,"To support the development and presentation of a cross-disciplinary music education workshop in at-risk Houston schools. Per 9/6/17 scope chg, will perform a different cross-curricular concert for the 2017-18 season instead of a Physics workshop - SG.",2016,10000.0,729 days,0.0045713819563388,0.1720368415117263,0.3404991626739502,0.3992548882961273,0.0214721001684665,0.0104728443548083,0.0516927726566791,3,concert series,composer commission,student education,0.28674158453941345,0.2291264832019806,0.19516678154468536,0.0093290600925683,0.6718264222145081,0.082877904176712,0.0045686364173889,0.0045482376590371,0.2268497347831726,lda_topic_1,"(0, 10000]","(2502.65, 17385.0]","['support', 'development', 'presentation', 'cross', 'disciplinary', 'music', 'education', 'workshop', 'in', 'risk', 'school', 'scope', 'perform', 'different', 'cross', 'curricular', 'concert', 'season', 'instead', 'physics', 'workshop']"
544,544,544,1287,1287,1288,Mercury Chamber Orchestra,Music,Art Works,Houston,TX,"To support ""8 Seasons,"" a free outdoor concert in Houston's Hermann Park. The 16-member orchestra, under the direction of Artistic Director Antoine Plante, will perform a concert program that will juxtapose Antonio Vivaldi's ""Four Seasons"" (written in 1723) with ""The Four Seasons of Buenos Aires"" suite composed by Argentinean composer Astor Piazzolla from 1964-70.",2013,10000.0,394 days,0.0041034175083041,0.4956388175487518,0.2657502293586731,0.120099626481533,0.0202174540609121,0.083185888826847,0.0110046062618494,1,concert series,community outreach,cultural diversity,0.4025071859359741,0.15179039537906647,0.14595124125480652,0.3677713871002197,0.0259620174765586,0.3958179652690887,0.0040480219759047,0.0040296083316206,0.2023710310459137,lda_topic_2,"(0, 10000]","(2502.65, 17385.0]","['support', 'season', 'free', 'outdoor', 'concert', 'houston', 'member', 'orchestra', 'direction', 'artistic', 'director', 'plante', 'perform', 'concert', 'program', 'juxtapose', 'antonio', 'season', 'write', 'season', 'bueno', 'air', 'suite', 'compose']"
545,545,545,1299,1299,1300,"Milwaukee Symphony Orchestra, Inc.",Music,Grants for Arts Projects,MILWAUKEE,WI,"Purpose: To support the world premiere orchestral performance of Zodiac Suite by composer Mary Lou Williams, arranged and accompanied by pianist Aaron Diehl, and related activities. Additional Project Description: Zodiac Suite by composer Mary Lou Williams was originally composed in 1945 for piano, upright bass, and drums, while Diehl's arrangement will be the first for a full orchestra. Activities will focus on the significance of Mary Lou Williams, her contemporaries, and their contributions to American music and culture. Related community engagement opportunities may include master classes for area students, a book discussion and performance series with the Milwaukee Public Library, and a pre-concert discussion series for general audiences. Activities may be conducted virtually. Intended Beneficiaries: The project will benefit artists and audiences in Milwaukee. Intended Outcome: Beneficiaries access arts activities and programming.",2023,20000.0,364 days,0.014543424360454,0.1792360991239547,0.285983145236969,0.1259567737579345,0.0360128618776798,0.3405520319938659,0.0177156049758195,5,community outreach,concert series,composer commission,0.36047130823135376,0.10088980942964554,0.10083884000778198,0.0847855135798454,0.042137574404478,0.2142929285764694,0.0148815438151359,0.0013906445819884,0.6425117254257202,lda_topic_5,"(10000, 20000]","(17385.0, 32120.0]","['purpose', 'support', 'world', 'premiere', 'orchestral', 'performance', 'zodiac', 'suite', 'arrange', 'accompany', 'pianist', 'relate', 'activity', 'additional', 'project', 'description', 'zodiac', 'suite', 'originally', 'compose', 'piano', 'upright', 'bass', 'drum', 'diehls', 'arrangement', 'first', 'full', 'orchestra', 'activity', 'focus', 'significance', 'contemporary', 'contribution', 'american', 'music', 'culture', 'relate', 'community', 'engagement', 'opportunity', 'include', 'master', 'class', 'area', 'student', 'book', 'discussion', 'performance', 'series', 'public', 'library', 'pre', 'concert', 'discussion', 'series', 'general', 'audience', 'activity', 'conduct', 'virtually', 'intend', 'beneficiary', 'project', 'benefit', 'artist', 'audience', 'intend', 'outcome', 'beneficiary', 'access', 'art', 'activity', 'programming']"
546,546,546,1300,1300,1301,"Milwaukee Symphony Orchestra, Inc.",Music,Grants for Arts Projects,MILWAUKEE,WI,"Purpose: To support efforts to increase onstage representation of BIPOC (Black, Indigenous, and People of Color) artists, conductors, and composers throughout the orchestra's programming. Additional Project Description: Performances at Bradley Symphony Hall will include new works by composers such as Jessie Montgomery and Wynton Marsalis, along with works by Florence Price and William Grant Still, as well as additional guest artists. The orchestra will partner with organizations such as the Black String Triage Ensemble for community engagement events. Intended Beneficiaries: The project will serve audiences in Greater Milwaukee. Intended Outcome: Beneficiaries engage with the arts.",2022,15000.0,364 days,0.001831293455325,0.1452987939119339,0.2548771202564239,0.1038165837526321,0.1066524535417556,0.3826085031032562,0.0049152444116771,5,community outreach,cultural diversity,concert series,0.3298977017402649,0.16354891657829285,0.14769630134105682,0.003474828088656,0.080610767006874,0.2386699318885803,0.0017383850645273,0.0017304116627201,0.6737756729125977,lda_topic_5,"(10000, 20000]","(2502.65, 17385.0]","['purpose', 'support', 'effort', 'increase', 'onstage', 'representation', 'bipoc', 'black', 'indigenous', 'people', 'color', 'artist', 'conductor', 'composer', 'orchestra', 'program', 'additional', 'project', 'description', 'performance', 'bradley', 'symphony', 'hall', 'include', 'new', 'work', 'composer', 'such', 'work', 'florence', 'price', 'still', 'as', 'well', 'additional', 'guest', 'artist', 'orchestra', 'partner', 'organization', 'such', 'black', 'string', 'triage', 'ensemble', 'community', 'engagement', 'event', 'intend', 'beneficiary', 'project', 'serve', 'audience', 'great', 'intend', 'outcome', 'beneficiary', 'engage', 'art']"
547,547,547,1308,1308,1309,"Milwaukee Youth Symphony Orchestra, Inc.",Music,Grants for Arts Projects,Milwaukee,WI,"Purpose: To support orchestral education programs for youth. Additional Project Description: The project's goal is to expand access to music education through the orchestra's Progressions and Prelude Wind Ensemble programs, which provide free music education, private lessons, and performance opportunities for children from underserved communities who live or attend school in Milwaukee. Intended Beneficiaries: The project will serve Milwaukee youth who face barriers to music education and intensive music study. Intended Outcome: Beneficiaries acquire knowledge and skills in the arts.",2023,20000.0,365 days,0.0019856574945151,0.0157679598778486,0.032671071588993,0.5592106580734253,0.0697714462876319,0.2639128565788269,0.0566803775727748,3,community outreach,student education,covid relief,0.3040713965892792,0.28946495056152344,0.0987866222858429,0.0037748576141893,0.5994740724563599,0.010773847810924,0.0018922080053016,0.0211099069565534,0.3629750907421112,lda_topic_1,"(10000, 20000]","(17385.0, 32120.0]","['purpose', 'support', 'orchestral', 'education', 'program', 'youth', 'additional', 'project', 'description', 'project', 'goal', 'expand', 'access', 'music', 'education', 'orchestra', 'progression', 'prelude', 'wind', 'ensemble', 'program', 'provide', 'free', 'music', 'education', 'private', 'lesson', 'performance', 'opportunity', 'child', 'underserve', 'community', 'live', 'attend', 'school', 'intend', 'beneficiary', 'project', 'serve', 'youth', 'face', 'barrier', 'music', 'education', 'intensive', 'music', 'study', 'intend', 'outcome', 'beneficiary', 'acquire', 'knowledge', 'skill', 'art']"
548,548,548,1309,1309,1310,"Milwaukee Youth Symphony Orchestra, Inc.",Music,Grants for Arts Projects,Milwaukee,WI,"Purpose: To support an orchestral education program for youth. Additional Project Description: Milwaukee Youth Symphony Orchestra's Progressions Program will provide free music education, private lessons, and performance opportunities for children from underserved communities who live or attend school in the City of Milwaukee. Intended Beneficiaries: The project will serve Milwaukee youth who face barriers to music education and intensive music study. Intended Outcome: Beneficiaries acquire knowledge and skills in the arts.",2022,15000.0,364 days,0.0022130508441478,0.0172187946736812,0.0448349118232727,0.6149506568908691,0.0523273088037967,0.2435827553272247,0.0248725414276123,3,community outreach,student education,covid relief,0.3496868908405304,0.31166210770606995,0.09505630284547806,0.0042318813502788,0.5863072872161865,0.0121476044878363,0.0021175555884838,0.0021078875288367,0.3930877447128296,lda_topic_1,"(10000, 20000]","(2502.65, 17385.0]","['purpose', 'support', 'orchestral', 'education', 'program', 'youth', 'additional', 'project', 'description', 'youth', 'symphony', 'orchestra', 'progression', 'program', 'provide', 'free', 'music', 'education', 'private', 'lesson', 'performance', 'opportunity', 'child', 'underserve', 'community', 'live', 'attend', 'school', 'city', 'intend', 'beneficiary', 'project', 'serve', 'youth', 'face', 'barrier', 'music', 'education', 'intensive', 'music', 'study', 'intend', 'outcome', 'beneficiary', 'acquire', 'knowledge', 'skill', 'art']"
549,549,549,1310,1310,1311,"Milwaukee Youth Symphony Orchestra, Inc.",Music,Grants for Arts Projects,Milwaukee,WI,To support general operating costs in response to the COVID-19 pandemic.,2021,15000.0,426 days,0.6064932346343994,0.0681836009025573,0.1321093738079071,0.0959784910082817,0.0466853715479373,0.0232630781829357,0.0272868387401103,7,covid relief,operations jobs,composer commission,0.24531637132167816,0.20162458717823029,0.15955397486686707,0.0226678978651762,0.0506199933588504,0.0567898228764534,0.7558016777038574,0.0113508980721235,0.102769635617733,lda_topic_3,"(10000, 20000]","(2502.65, 17385.0]","['support', 'general', 'operating', 'cost', 'response', 'covid', 'pandemic']"
550,550,550,1311,1311,1312,"Milwaukee Youth Symphony Orchestra, Inc.",Music,Art Works,Milwaukee,WI,"To support an orchestral program for youth. Milwaukee Youth Symphony Orchestra's Progressions Program will provide free music education, private lessons, and performance opportunities for children from underserved communities who live in or attend school in the City of Milwaukee.",2019,15000.0,365 days,0.0042329379357397,0.0331811867654323,0.1077541783452034,0.7354511022567749,0.0983611866831779,0.0096740992739796,0.0113453669473528,3,community outreach,student education,covid relief,0.41711515188217163,0.26428255438804626,0.10024240612983704,0.0084880515933036,0.7799432873725891,0.0231234077364206,0.0042060185223817,0.0041867387481033,0.1800524890422821,lda_topic_1,"(10000, 20000]","(2502.65, 17385.0]","['support', 'orchestral', 'program', 'youth', 'symphony', 'orchestra', 'progression', 'program', 'provide', 'free', 'music', 'education', 'private', 'lesson', 'performance', 'opportunity', 'child', 'underserve', 'community', 'live', 'attend', 'school', 'city']"
551,551,551,1312,1312,1313,"Milwaukee Youth Symphony Orchestra, Inc.",Music,Art Works,Milwaukee,WI,"To support an orchestral program for youth. MYSO's Progressions Program will provide free music education, private lessons, and performance opportunities for children from underserved communities who live in or attend school in the City of Milwaukee. The project will include jazz improvisation classes and a three-day intensive summer music camp. One of the program's primary goals is acceptance into the audition-based ensembles of the orchestra as students graduate from the program.",2018,12000.0,364 days,0.0024498733691871,0.0428478196263313,0.0404878854751586,0.7507585883140564,0.1290478259325027,0.0278402138501405,0.0065678260289132,3,community outreach,student education,covid relief,0.3786700963973999,0.328152596950531,0.06618041545152664,0.0047148265875875,0.8948692679405212,0.0136307757347822,0.0023511119652539,0.0023402499500662,0.0820937678217887,lda_topic_1,"(10000, 20000]","(2502.65, 17385.0]","['support', 'orchestral', 'program', 'youth', 'mysos', 'progression', 'program', 'provide', 'free', 'music', 'education', 'private', 'lesson', 'performance', 'opportunity', 'child', 'underserve', 'community', 'live', 'attend', 'school', 'city', 'project', 'include', 'jazz', 'improvisation', 'class', 'day', 'intensive', 'summer', 'music', 'camp', 'program', 'primary', 'goal', 'acceptance', 'audition', 'base', 'ensemble', 'orchestra', 'student', 'graduate', 'program']"
