,Unnamed: 0.1,Unnamed: 0,index,Organization Name,Discipline / Field,Category,City,State,Project Description,Fiscal Year,Grant Amount,grant_length,7,1,2,3,4,5,6,LDA_label,bart_label_1,bart_label_2,bart_label_3,bart_score_1,bart_score_2,bart_score_3,lda_topic_6,lda_topic_1,lda_topic_2,lda_topic_3,lda_topic_4,lda_topic_5,LDA_label_6_topics,10k_bin,decile,lemma_list
585,1377,1377,1378,Musical Arts Association,Music,Grants for Arts Projects,CLEVELAND,OH,"Purpose: To support a performance and community engagement project. Additional Project Description: The Cleveland Orchestra Presents Outsiders in Opera and Music will include a free annual Martin Luther King, Jr. Community Concert and Open House, Giuseppe Verdi's ""Otello,"" educational concerts for elementary schoolchildren, and other events based on the theme of ""outsiders."" Performances of festival concerts, educational concerts, and orchestral concerts will be presented with in-person and socially-distanced seating in Severance Hall. Intended Beneficiaries: Audiences of all ages, including students in the Cleveland Metropolitan School District, will be served by the project. Intended Outcome: Beneficiaries engage with the arts.",2022,40000.0,180 days,0.0018610262777656,0.0578643009066581,0.349231481552124,0.1259816139936447,0.1222349405288696,0.3377101123332977,0.0051165344193577,2,,,,,,,0.003572156187146902,0.07099370658397675,0.060178980231285095,0.0017672344110906124,0.001759065198712051,0.861728847026825,lda_topic_5,"(30000, 40000]","(32120.0, 46855.0]","['purpose', 'support', 'performance', 'community', 'engagement', 'project', 'additional', 'project', 'description', 'present', 'outsider', 'opera', 'music', 'include', 'free', 'annual', 'martin', 'luther', 'community', 'concert', 'otello', 'educational', 'concert', 'elementary', 'schoolchildren', 'other', 'event', 'base', 'theme', 'outsider', 'performance', 'festival', 'concert', 'educational', 'concert', 'orchestral', 'concert', 'present', 'person', 'socially', 'distance', 'seating', 'severance', 'hall', 'intend', 'beneficiary', 'audience', 'age', 'include', 'student', 'district', 'serve', 'project', 'intend', 'outcome', 'beneficiary', 'engage', 'art']"
586,1378,1378,1379,Musical Arts Association,Music,Grants for Arts Projects,CLEVELAND,OH,"To support a digital performance and community engagement project. The digital content the orchestra will produce and share with the community will include the In Focus concert series, a series of recorded performances posted to the orchestra’s digital streaming platform, as well as short videos by guest artists, performances, and educational content posted to the orchestra’s social media outlets.",2021,40000.0,545 days,0.0029452529270201,0.0353790447115898,0.3080339431762695,0.2289008051156997,0.1568327844142913,0.0070411693304777,0.260867029428482,2,,,,,,,0.06463265419006348,0.05113852396607399,0.016271982342004776,0.0028564773965626955,0.0028444421477615833,0.862255871295929,lda_topic_5,"(30000, 40000]","(32120.0, 46855.0]","['support', 'digital', 'performance', 'community', 'engagement', 'project', 'digital', 'content', 'orchestra', 'produce', 'share', 'community', 'include', 'focus', 'record', 'performance', 'post', 'orchestra', 'digital', 'streaming', 'platform', 'as', 'well', 'short', 'video', 'guest', 'artist', 'performance', 'educational', 'content', 'post', 'orchestra', 'social', 'medium', 'outlet']"
587,1379,1379,1380,Musical Arts Association,Music,Art Works,CLEVELAND,OH,"To support planning for The Cleveland Orchestra's concert performance of Alban Berg's opera Lulu. The opera will be part of a festival curated by Music Director Franz Welser-Möst titled The Cleveland Orchestra Performs Forbidden Music, a performance project of musical works banned during the Nazi era in Germany of the 1930s and 1940s. .",2020,45000.0,181 days,0.0038258861750364,0.4303409457206726,0.1903822571039199,0.0631844922900199,0.0839877054095268,0.0088392440229654,0.2194394320249557,1,,,,,,,0.09253217279911041,0.02071291022002697,0.6117187738418579,0.003762471489608288,0.0037450743839144707,0.26752856373786926,lda_topic_2,"(40000, 50000]","(32120.0, 46855.0]","['support', 'plan', 'orchestra', 'concert', 'performance', 'opera', 'lulu', 'opera', 'part', 'festival', 'curate', 'music', 'director', 'franz', 'welser', 'most', 'title', 'perform', 'forbid', 'music', 'performance', 'project', 'musical', 'work', 'ban', 'era']"
588,1380,1380,1381,Musical Arts Association,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",CLEVELAND,OH,To support personnel costs in response to the COVID-19 pandemic.,2020,50000.0,364 days,0.5653030872344971,0.0750776827335357,0.1473077535629272,0.1056965962052345,0.0511973947286605,0.0255030319094657,0.0299144405871629,7,,,,,,,0.025387106463313103,0.05678122863173485,0.0637880489230156,0.7256606817245483,0.012710539624094963,0.11567232012748718,lda_topic_3,"(40000, 50000]","(46855.0, 61590.0]","['support', 'personnel', 'cost', 'response', 'covid', 'pandemic']"
589,1381,1381,1382,Musical Arts Association,Opera,Art Works,CLEVELAND,OH,"To support The Cleveland Orchestra's new semi-staged production of Ariadne auf Naxos by Composer Richard Strauss with related educational and engagement activities. The opera is based on the Ariadne myth of Prince Theseus of Athens. Educational activities will include an open rehearsal for vocal students from area universities and conservatories, a lecture-demonstration on set design, and an opera lecture on Ariadne auf Naxos. As many as three performances will take place at Severance Hall.",2019,40000.0,119 days,0.0028766836039721,0.2167259901762008,0.3936091959476471,0.1064443439245224,0.0977159142494201,0.006665623281151,0.1759622544050216,2,,,,,,,0.005632558837532997,0.0477464534342289,0.1706867516040802,0.0027815524954348803,0.002768963575363159,0.7703837752342224,lda_topic_5,"(30000, 40000]","(32120.0, 46855.0]","['support', 'orchestra', 'stage', 'production', 'strauss', 'relate', 'educational', 'engagement', 'activity', 'opera', 'base', 'ariadne', 'myth', 'educational', 'activity', 'include', 'open', 'rehearsal', 'vocal', 'student', 'area', 'university', 'conservatory', 'lecture', 'demonstration', 'set', 'design', 'opera', 'lecture', 'as', 'many', 'performance', 'take', 'place', 'severance', 'hall']"
590,1382,1382,1383,Musical Arts Association,Opera,Art Works,CLEVELAND,OH,"To support a new production of ""Pelleas et Melisande"" by composer Claude Debussy at the Cleveland Orchestra. The production will weave technology and theater into the music. The creative team will include director Yuval Sharon and conductor Franz Welser-Most. The cast includes baritone Elliot Madore, soprano Martina Jankova, bass-baritone Hanno Muller-Brachmann, and mezzo-soprano Nancy Maultsby. Audiences will be reached through performances at Severance Hall, a radio broadcast, a lecture series, and through related education workshops to engage college students in the creation, staging, and production of the opera.",2017,35000.0,180 days,0.0026816038880497,0.2165271192789077,0.3454829752445221,0.166879653930664,0.0377969406545162,0.0742692872881889,0.1563623994588852,2,,,,,,,0.23060347139835358,0.06868740171194077,0.16594552993774414,0.002580405445769429,0.1545301079750061,0.3776530921459198,lda_topic_5,"(30000, 40000]","(32120.0, 46855.0]","['support', 'new', 'production', 'pellea', 'et', 'melisande', 'debussy', 'production', 'weave', 'technology', 'theater', 'music', 'creative', 'team', 'include', 'director', 'welser', 'most', 'cast', 'include', 'baritone', 'elliot', 'soprano', 'audience', 'reach', 'performance', 'radio', 'lecture', 'series', 'related', 'education', 'workshop', 'engage', 'college', 'student', 'creation', 'staging', 'production', 'opera']"
591,1383,1383,1384,Musical Arts Association,Opera,Art Works,CLEVELAND,OH,"To support the Cleveland Orchestra's performances of Bela Bartok's opera ""Bluebeard's Castle,"" reimagined as an opera/ballet. The Joffrey Ballet will collaborate to create newly commissioned choreography, which will be added to the orchestral interlude opening the fourth scene and to further the expression of the silent wives in the last scene. The artistic team will include bass Mikhail Petrenko and soprano Katarina Dalayman. Audiences will be reached through performances at Severance Hall, a radio broadcast, and through related education workshops to engage college students in the creation, staging, and production of this opera/ballet.",2016,40000.0,181 days,0.0021942651364952,0.2000912576913833,0.3802113234996795,0.1628731787204742,0.0101525085046887,0.0599143877625465,0.1845631003379821,2,,,,,,,0.20001791417598724,0.08533702045679092,0.17844730615615845,0.0020773394498974085,0.25202974677085876,0.2820906639099121,lda_topic_5,"(30000, 40000]","(32120.0, 46855.0]","['support', 'orchestra', 'performance', 'bluebeard', 'reimagine', 'opera', 'ballet', 'ballet', 'collaborate', 'create', 'newly', 'commission', 'choreography', 'add', 'orchestral', 'interlude', 'open', 'fourth', 'scene', 'further', 'expression', 'silent', 'wife', 'last', 'scene', 'artistic', 'team', 'include', 'bass', 'mikhail', 'petrenko', 'soprano', 'dalayman', 'audience', 'reach', 'performance', 'radio', 'broadcast', 'related', 'education', 'workshop', 'engage', 'college', 'student', 'creation', 'staging', 'production', 'opera', 'ballet']"
592,1384,1384,1385,Musical Arts Association,Media Arts,Art Works,CLEVELAND,OH,"To support the development of an online archive celebrating the centennial anniversary of The Cleveland Orchestra. Focused on the Prometheus Cycle, the archive will be organized around 12 curated essays. Each essay will include an exploration of the music and will feature audio recordings spanning the orchestra's 100 year history. A video interview by Music Director Franz Welser-Most will introduce the archive. The archive will be free to the public.",2016,25000.0,759 days,0.002802339149639,0.3126429915428161,0.0921471193432807,0.1455173045396804,0.0988028421998024,0.0395886823534965,0.3084987103939056,1,,,,,,,0.37739792466163635,0.06466637551784515,0.21331292390823364,0.0027107042260468006,0.05132707580924034,0.2905850112438202,lda_topic_6,"(20000, 30000]","(17385.0, 32120.0]","['support', 'development', 'online', 'archive', 'celebrate', 'centennial', 'anniversary', 'focus', 'prometheus', 'cycle', 'archive', 'organize', 'curate', 'essay', 'essay', 'include', 'exploration', 'music', 'feature', 'audio', 'recording', 'span', 'orchestra', 'year', 'history', 'video', 'interview', 'music', 'director', 'franz', 'welser', 'most', 'introduce', 'archive', 'archive', 'free', 'public']"
593,1385,1385,1386,Musical Arts Association,Music,Art Works,CLEVELAND,OH,"To support The Cleveland Orchestra's performance of a new work by composer Ryan Wigglesworth. In addition to the premiere performance under the direction of Music Director Franz Welser-Most, the project will include related educational and audience engagement activities such as pre-concert lectures, rehearsals with the orchestra and its youth orchestra musicians, a composer's forum for college students, and in-school visits in the greater metropolitan area of Cleveland. The project will conclude Wigglesworth's two-year residency as the orchestra's Young Composer Fellow.",2015,30000.0,180 days,0.0022166853304952,0.3137062191963196,0.2416368275880813,0.3143915235996246,0.0723643153905868,0.0054842820391058,0.050200130790472,3,,,,,,,0.10120668262243271,0.13299398124217987,0.3240226209163666,0.02264787070453167,0.002108707558363676,0.41702014207839966,lda_topic_5,"(20000, 30000]","(17385.0, 32120.0]","['support', 'cleveland', 'orchestra', 'performance', 'new', 'work', 'wigglesworth', 'addition', 'premiere', 'performance', 'direction', 'music', 'director', 'franz', 'welser', 'most', 'project', 'include', 'relate', 'educational', 'audience', 'engagement', 'activity', 'such', 'pre', 'concert', 'lecture', 'rehearsal', 'orchestra', 'youth', 'orchestra', 'musician', 'composer', 'forum', 'college', 'student', 'school', 'visit', 'great', 'metropolitan', 'area', 'project', 'conclude', 'wigglesworth', 'year', 'residency', 'orchestra', 'fellow']"
594,1386,1386,1387,Musical Arts Association,Opera,Art Works,CLEVELAND,OH,"To support The Cleveland Orchestra's semi-staged performances of Leos Janacek's ""The Cunning Little Vixen,"" and related educational and outreach activities. These productions will use animation and videography to bring the operatic fantasy to life on the concert-hall stage.",2014,35000.0,180 days,0.0044408282265067,0.162663921713829,0.4290385842323303,0.0432027168571949,0.148083209991455,0.0104203838855028,0.202150359749794,2,,,,,,,0.0089219706133008,0.07867129147052765,0.40702930092811584,0.004384160973131657,0.004363725893199444,0.496629536151886,lda_topic_5,"(30000, 40000]","(32120.0, 46855.0]","['support', 'stage', 'performance', 'janacek', 'cunning', 'little', 'vixen', 'relate', 'educational', 'outreach', 'activity', 'production', 'use', 'animation', 'videography', 'bring', 'operatic', 'fantasy', 'life', 'concert', 'hall', 'stage']"
595,1387,1387,1388,Musical Arts Association,Music,Art Works,CLEVELAND,OH,"To support the world premiere performances of a newly-commissioned orchestral work by composer Sean Shepherd by The Cleveland Orchestra and music director Franz Welser-Most. The project will include pre-concert lectures, composition seminars, school visits, and master classes with the award-winning composer, who will be completing a two-year residency with the orchestra as its Daniel R. Lewis Young Composer Fellow.",2013,50000.0,180 days,0.0271875243633985,0.414223700761795,0.2317292541265487,0.1825343370437622,0.0827757716178894,0.0065284934826195,0.0550209023058414,1,,,,,,,0.18943676352500916,0.10556663572788239,0.5217771530151367,0.0026433845050632954,0.0026311681140214205,0.1779448539018631,lda_topic_2,"(40000, 50000]","(46855.0, 61590.0]","['support', 'world', 'premiere', 'performance', 'newly', 'commission', 'orchestral', 'work', 'composer', 'sean', 'shepherd', 'music', 'director', 'franz', 'welser', 'most', 'project', 'include', 'pre', 'concert', 'lecture', 'composition', 'seminar', 'school', 'visit', 'master', 'class', 'award', 'win', 'composer', 'complete', 'year', 'residency', 'orchestra', 'daniel', 'lewis', 'young', 'fellow']"
596,1409,1409,1410,"National Philharmonic Orchestra & Chorale of Montgomery County, Inc.",Challenge America,Challenge America,ROCKVILLE,MD,"To support a series of school-based community concerts and educational activities featuring guitarist Mark Edwards. The concerts will occur in conjunction with school events attended by students and families. The musical program will include commentary, demonstrations, and audience participation in an informal setting, designed to keep the audience engaged. The performances will be free and open to the public.",2019,10000.0,180 days,0.0028118526097387,0.0194110572338104,0.4453819096088409,0.2594542503356933,0.1324640810489654,0.0595592968165874,0.0809175744652748,2,,,,,,,0.20216220617294312,0.30967915058135986,0.0940319299697876,0.002710722852498293,0.0026985981967300177,0.388717383146286,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'series', 'school', 'base', 'community', 'concert', 'educational', 'activity', 'feature', 'guitarist', 'mark', 'edward', 'concert', 'occur', 'conjunction', 'school', 'event', 'attend', 'student', 'family', 'musical', 'program', 'include', 'commentary', 'demonstration', 'audience', 'participation', 'informal', 'setting', 'design', 'keep', 'audience', 'engage', 'performance', 'free', 'open', 'public']"
597,1410,1410,1411,"National Philharmonic Orchestra & Chorale of Montgomery County, Inc.",Challenge America,Challenge America,ROCKVILLE,MD,"To support ""The American Virtuoso Violin"" concert featuring violinist Elena Urioste and the Maryland Classical Youth Orchestra, with related outreach activities. Urioste and the orchestra will travel to Ward Five, located in Washington, DC, and provide master classes for students at Doar Charter School.",2013,10000.0,180 days,0.0491010099649429,0.0453640408813953,0.4107665419578552,0.3643290996551513,0.1074039041996002,0.0106185469776391,0.0124168777838349,2,,,,,,,0.32385462522506714,0.2757522165775299,0.024306587874889374,0.004568234086036682,0.0045473151840269566,0.3669710159301758,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'feature', 'violinist', 'elena', 'classical', 'youth', 'orchestra', 'relate', 'outreach', 'activity', 'urioste', 'orchestra', 'travel', 'ward', 'locate', 'provide', 'master', 'class', 'student', 'charter', 'school']"
598,1411,1411,1412,"National Repertory Orchestra, Inc. Colorado Philharmonic",Music,Art Works,BRECKENRIDGE,CO,"To support a professional development project for emerging orchestral musicians including master classes, a summer seminar program, and performances. Under the direction of Music Director Carl Topilow and guest conductors such as JoAnn Falletta, Clair St. James, and Mei-Ann Chen, the Training Tomorrow's Classical Music Leaders project. The orchestra of young musicians (selected through audition) will perform orchestral and chamber music concerts and participate in community outreach activities at the Breckenridge Riverwalk Center and other venues in towns such as Dillon, Frisco, Silverthorne, and Vail, Colorado.",2016,10000.0,365 days,0.0022621685639023,0.0745497122406959,0.4476436972618103,0.4266450107097626,0.0375657454133033,0.005254200194031,0.0060794898308813,2,,,,,,,0.004362460691481829,0.2406105101108551,0.016139453276991844,0.002160757314413786,0.16478852927684784,0.5719383358955383,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'professional', 'development', 'project', 'emerge', 'orchestral', 'musician', 'include', 'master', 'class', 'summer', 'seminar', 'program', 'performance', 'direction', 'music', 'director', 'guest', 'conductor', 'such', 'training', 'tomorrow', 'classical', 'music', 'leader', 'project', 'orchestra', 'young', 'musician', 'select', 'audition', 'perform', 'orchestral', 'chamber', 'music', 'concert', 'participate', 'community', 'outreach', 'activity', 'riverwalk', 'center', 'other', 'venue', 'town', 'such', 'vail']"
599,1412,1412,1413,"National Repertory Orchestra, Inc. Colorado Philharmonic",Music,Art Works,BRECKENRIDGE,CO,"To support a professional development program for emerging orchestral musicians. Under the direction of Music Director Carl Topilow and guest conductors, the project will include master classes, a summer seminar program, and performances. The orchestra of young musicians, selected through audition, will perform concerts and participate in community outreach activities at the Breckenridge Riverwalk Center and other venues in Denver and Dillon.",2015,10000.0,91 days,0.0028101683128625,0.0856336206197738,0.444882869720459,0.4392603039741516,0.0133781526237726,0.0064990241080522,0.0075358776375651,2,,,,,,,0.005489145405590534,0.26077964901924133,0.020122943446040154,0.0027100893203169107,0.16217005252838135,0.5487281084060669,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'professional', 'development', 'program', 'emerge', 'orchestral', 'musician', 'direction', 'music', 'director', 'guest', 'conductor', 'project', 'include', 'master', 'class', 'summer', 'seminar', 'program', 'performance', 'orchestra', 'young', 'musician', 'select', 'audition', 'perform', 'concert', 'participate', 'community', 'outreach', 'activity', 'riverwalk', 'center', 'other', 'venue', 'denver', 'dillon']"
600,1416,1416,1417,"National Symphony Orchestra Association of Washington, DC",Music,Grants for Arts Projects,WASHINGTON,DC,"Purpose: To support musician salaries for an artist residency for composer Carlos Simon. Additional Project Description: The residency will feature world premiere commissions, concerts highlighting Simon's existing works, and community engagement activities. Intended Beneficiaries: The project will benefit artists and audiences in Washington, DC. Intended Outcome: Beneficiaries access arts activities and programming.",2023,45000.0,364 days,0.0029435479082167,0.1725108027458191,0.1972399801015854,0.0839836671948432,0.0144315073266625,0.5209806561470032,0.0079098651185631,5,,,,,,,0.03689994290471077,0.04557260125875473,0.20137301087379456,0.0028550797142088413,0.0028418144211173058,0.7104575634002686,lda_topic_5,"(40000, 50000]","(32120.0, 46855.0]","['purpose', 'support', 'musician', 'salary', 'artist', 'residency', 'additional', 'project', 'description', 'residency', 'feature', 'world', 'premiere', 'commission', 'concert', 'highlight', 'simon', 'exist', 'work', 'community', 'engagement', 'activity', 'intend', 'beneficiary', 'project', 'benefit', 'artist', 'audience', 'intend', 'outcome', 'beneficiary', 'access', 'art', 'activity', 'programming']"
601,1417,1417,1418,"National Symphony Orchestra Association of Washington, DC",Music,Grants for Arts Projects,WASHINGTON,DC,"Purpose: To support musician salaries for a performance project celebrating composer George Walker. Additional Project Description: The concert will feature Walker's Sinfonia No. 1 and Sinfonia No. 4 and will be performed at Howard University, a historically Black university. A Washington, D.C. native who performed his first public piano recital at Howard at the age of 14, Walker was the first African-American composer to win the Pulitzer Prize for music. The free concert will be complemented by free public programs, including educational programs led by the Kennedy Center's composer-in-residence Carlos Simon, chamber music performances with music students at Howard University, pre- and post-concert discussions, and an exhibition in the lobby of the Kennedy Center. Student engagement will include Dunbar High School and the Duke Ellington School for the Arts in Washington, D.C. Intended Beneficiaries: The project will engage diverse audiences of all ages in the greater Washington, D.C., metropolitan area. Intended Outcome: Beneficiaries engage with the arts.",2022,40000.0,272 days,0.0014793436275795,0.1502536833286285,0.2112495899200439,0.1997582465410232,0.1300666630268097,0.303218811750412,0.0039736432954669,5,,,,,,,0.07591070979833603,0.11004702001810074,0.20969226956367493,0.0013966461410745978,0.0013901983620598912,0.6015631556510925,lda_topic_5,"(30000, 40000]","(32120.0, 46855.0]","['purpose', 'support', 'musician', 'salary', 'performance', 'project', 'celebrate', 'composer', 'additional', 'project', 'description', 'concert', 'feature', 'walker', 'sinfonia', 'sinfonia', 'perform', 'historically', 'black', 'native', 'perform', 'first', 'public', 'piano', 'recital', 'age', 'walker', 'first', 'african', 'win', 'pulitzer', 'prize', 'music', 'free', 'concert', 'complement', 'free', 'public', 'program', 'include', 'educational', 'program', 'lead', 'center', 'residence', 'music', 'performance', 'music', 'student', 'pre', 'post', 'concert', 'discussion', 'exhibition', 'lobby', 'student', 'engagement', 'include', 'high', 'school', 'art', 'intend', 'beneficiary', 'project', 'engage', 'diverse', 'audience', 'age', 'great', 'intend', 'outcome', 'beneficiary', 'engage', 'art']"
602,1418,1418,1419,"National Symphony Orchestra Association of Washington, DC",Music,Grants for Arts Projects,WASHINGTON,DC,To support general operating costs in response to the COVID-19 pandemic.,2021,35000.0,303 days,0.6064918041229248,0.0681835785508155,0.1321108192205429,0.0959784910082817,0.0466853715479373,0.0232630781829357,0.0272868387401103,7,,,,,,,0.02266789972782135,0.05061991885304451,0.05678920820355415,0.7558032870292664,0.011350899003446102,0.10276876389980316,lda_topic_3,"(30000, 40000]","(32120.0, 46855.0]","['support', 'general', 'operating', 'cost', 'response', 'covid', 'pandemic']"
603,1419,1419,1420,"National Symphony Orchestra Association of Washington, DC",Music,Art Works,WASHINGTON,DC,"To support musicians' fees for a performance project celebrating the Women’s Suffrage Centennial. Programming for Girl Power! Celebrating Women in Music will showcase women composers, conductors, and performers in programming designed for young people and families. Guest artist Michelle Merrill, music director of the Coastal Symphony of Georgia, will join the orchestra in performances at the John F. Kennedy Center for the Performing Arts.",2020,35000.0,273 days,0.0031090918928384,0.3527880311012268,0.2681738138198852,0.1327660679817199,0.0177107937633991,0.1452009379863739,0.0802512466907501,1,,,,,,,0.1123887300491333,0.11883417516946793,0.2751135528087616,0.00301726208999753,0.00300357467494905,0.48764267563819885,lda_topic_5,"(30000, 40000]","(32120.0, 46855.0]","['support', 'musician', 'fee', 'performance', 'project', 'celebrate', 'woman', 'suffrage', 'centennial', 'programming', 'girl', 'power', 'celebrate', 'woman', 'music', 'showcase', 'woman', 'composer', 'conductor', 'performer', 'programming', 'design', 'young', 'people', 'family', 'director', 'coastal', 'symphony', 'join', 'orchestra', 'performance', 'perform', 'art']"
604,1420,1420,1421,"National Symphony Orchestra Association of Washington, DC",Music,Art Works,WASHINGTON,DC,"To support musician salaries for a performance project of contemporary orchestral music. The orchestra and Music Director Gianandrea Noseda will perform works by living composers, including ARCTICA by Lera Auerbach and Itaipu by Philip Glass. A co-commission by the orchestra (NSO) and the National Geographic Society, Auerbach's work will be scored for full orchestra and chorus and is inspired by an Arctic expedition the composer took with Dr. Enric Sala, a marine ecologist and National Geographic Explorer-in-Residence. The Washington Chorus will join the orchestra in its world-premiere performance. Presented on a different concert program with the Choral Arts Society will be the NSO's first performance of Itaipu by Glass. The 1989 work is a four-movement symphonic cantata for orchestra and chorus about the Itaipu Dam, the world's largest hydroelectric dam located on the Parana River between Paraguay and Brazil. The libretto is based on the creation myth of the Guarani, a South American indigenous people, and will be sung in traditional Guarani. The concerts will be performed at the John F. Kennedy Center for the Performing Arts.",2019,25000.0,150 days,0.0013786854688078,0.5080245137214661,0.2513639330863952,0.046269454061985,0.0985107794404029,0.0770075321197509,0.0174450483173131,1,,,,,,,0.02117663063108921,0.0741676539182663,0.6016525626182556,0.001295217894949019,0.001289407373405993,0.30041852593421936,lda_topic_2,"(20000, 30000]","(17385.0, 32120.0]","['support', 'musician', 'salary', 'performance', 'project', 'contemporary', 'orchestral', 'music', 'orchestra', 'music', 'director', 'gianandrea', 'perform', 'work', 'live', 'composer', 'include', 'itaipu', 'nso', 'national', 'geographic', 'auerbachs', 'work', 'score', 'full', 'orchestra', 'chorus', 'inspire', 'arctic', 'expedition', 'composer', 'take', 'national', 'geographic', 'explorer', 'residence', 'chorus', 'join', 'orchestra', 'world', 'premiere', 'performance', 'present', 'different', 'concert', 'program', 'choral', 'art', 'society', 'nsos', 'first', 'performance', 'itaipu', 'glass', 'work', 'movement', 'symphonic', 'cantata', 'orchestra', 'chorus', 'itaipu', 'dam', 'world', 'large', 'hydroelectric', 'dam', 'locate', 'base', 'creation', 'myth', 'american', 'indigenous', 'people', 'sing', 'traditional', 'guarani', 'concert', 'perform', 'perform', 'art']"
605,1421,1421,1422,"National Symphony Orchestra Association of Washington, DC",Music,Art Works,WASHINGTON,DC,"To support musician and stage personnel salaries for the In Your Neighborhood community engagement initiative. The orchestra will present one-week residencies across neighborhoods of Washington, D.C., such as the Downtown/Penn Quarter, Brookland/NoMa, Columbia Heights, and Capitol Hill/H Street areas. Through the In Your Neighborhood residencies, the orchestra musicians will perform full orchestral repertoire for the community, as well as a number of chamber music concerts in schools, libraries, community centers, and performing arts spaces. The initiative will also include a full-orchestra concert at Washington Union Station.",2018,30000.0,272 days,0.0436736270785331,0.0204688012599945,0.3244444727897644,0.3870015144348144,0.0810599401593208,0.0390951372683048,0.1042564958333969,3,,,,,,,0.028987787663936615,0.16132508218288422,0.011823664419353008,0.022377172484993935,0.002067062072455883,0.773419201374054,lda_topic_5,"(20000, 30000]","(17385.0, 32120.0]","['support', 'musician', 'stage', 'personnel', 'salary', 'neighborhood', 'community', 'engagement', 'initiative', 'orchestra', 'present', 'week', 'residency', 'neighborhood', 'such', 'downtown', 'penn', 'quarter', 'height', 'area', 'neighborhood', 'residency', 'orchestra', 'musician', 'perform', 'full', 'orchestral', 'repertoire', 'community', 'as', 'well', 'number', 'chamber', 'music', 'concert', 'school', 'librarie', 'community', 'center', 'perform', 'art', 'space', 'initiative', 'also', 'include', 'full', 'orchestra', 'concert', 'station']"
606,1422,1422,1423,"National Symphony Orchestra Association of Washington, DC",Music,Art Works,WASHINGTON,DC,"To support the In Your Neighborhood community engagement initiative. The orchestra will conduct a week-long artist residency in the Southeast/Southwest neighborhoods of Washington, D.C. Through the sixth In Your Neighborhood residency, the orchestra musicians will perform full orchestral repertoire for the community, as well as a number of chamber music concerts in schools, libraries, community centers, and performing arts spaces. Guest artists will join the orchestra in concert at larger venues such as THEARC. In addition, the musicians will return to previously visited D.C. communities such as Columbia Heights, the U Street Corridor, NoMa, Capitol Hill, and Downtown/Penn Quarter.",2017,35000.0,272 days,0.0202768053859472,0.0504565313458442,0.4171708226203918,0.3475666046142578,0.0435987971723079,0.0649648308753967,0.055965568870306,2,,,,,,,0.09417346119880676,0.06699296832084656,0.068076953291893,0.001796941738575697,0.0017887256108224392,0.7671709656715393,lda_topic_5,"(30000, 40000]","(32120.0, 46855.0]","['support', 'neighborhood', 'community', 'engagement', 'initiative', 'orchestra', 'conduct', 'week', 'long', 'artist', 'residency', 'southeast', 'southwest', 'neighborhood', 'sixth', 'neighborhood', 'residency', 'orchestra', 'musician', 'perform', 'full', 'orchestral', 'repertoire', 'community', 'as', 'well', 'number', 'chamber', 'music', 'concert', 'school', 'librarie', 'community', 'center', 'perform', 'art', 'space', 'guest', 'artist', 'join', 'orchestra', 'concert', 'large', 'venue', 'such', 'thearc', 'addition', 'musician', 'return', 'previously', 'visit', 'community', 'such', 'height', 'downtown', 'penn', 'quarter']"
607,1423,1423,1424,"National Symphony Orchestra Association of Washington, DC",Music,Art Works,WASHINGTON,DC,"To support The National Symphony Orchestra's Sound Health initiative. The free, year-round program strives to create a healthier, more enriching environment in leading health care institutions by providing live classical music performances for their patients, family members, medical staff and visitors. The orchestra will partner with medical facilities in the greater Washington, D.C. area, such as the National Institutes of Health, Children's National Medical Center, and Walter Reed National Military Medical Center. Programming will be tailored to fit the needs of each partner and will include chamber music performances, instrument ""Petting Zoos,"" and an annual full-orchestra concert.",2016,30000.0,273 days,0.077251061797142,0.0142894638702273,0.1383305788040161,0.5873468518257141,0.0929392576217651,0.0233392380177974,0.0665035620331764,3,,,,,,,0.003471272299066186,0.2794337570667267,0.01137915626168251,0.001710571930743754,0.28214332461357117,0.4218619167804718,lda_topic_5,"(20000, 30000]","(17385.0, 32120.0]","['support', 'national', 'symphony', 'orchestra', 'sound', 'health', 'initiative', 'free', 'year', 'round', 'program', 'strive', 'create', 'healthy', 'more', 'enrich', 'environment', 'lead', 'health', 'care', 'institution', 'provide', 'live', 'classical', 'music', 'performance', 'patient', 'family', 'member', 'medical', 'staff', 'visitor', 'partner', 'medical', 'facility', 'great', 'area', 'such', 'national', 'children', 'medical', 'military', 'medical', 'center', 'programming', 'tailor', 'fit', 'need', 'partner', 'include', 'chamber', 'music', 'performance', 'instrument', 'pet', 'zoo', 'annual', 'full', 'orchestra', 'concert']"
